id,episodeNumber,title,overview,stillPath,season_id,videoUrl
1490511,611,"Inubushi Castle, The Flame of the Demon Dog (Ghost Fire)","Mori takes Ran, Kazuha, Conan, and Heiji to the Inubushi household where they are introduced to the family. They learn about the legend passed down in the Inubushi family where their ancestor set his dog on fire after mistakenly assuming the dog killed his daughter while in reality, the dog saved his daughter. The ancestor was then killed in a house fire and the myth of the Inubushi curse was passed down. Conan and Heiji decide to investigate the headstone of the supposed dog when they witness Saki Inubushi fall from a cliff. Saki claims an ablaze inugami chased her and dies shortly after. Conan and Heiji discover flaming dog-prints atop the cliff establishing Saki's story. Inspector Misao Yamamura is called to the scene and joins them on their investigation. They discover that the other three victims had a pachinko ball, table tennis ball, and marble beside their bodies. Conan and Heiji return to Saki's crime scene to investigate.",/bOqQjf79inTEjtHfgwsAtrSVTWd.jpg,42543,https://vidsrc.to/embed/tv/30983/1/611
1490512,612,"Inubushi Castle, The Flame of the Demon Dog (Footprints)","Ran and Kazuha retreat inside the house and discover the inugami is gone. Conan and Heiji's investigation leads them to find conclusive evidence Saki's death was planned by the culprit. After hearing Ran and Kazuha's story, they realize the culprit is housing the inugami nearby and investigates an abandoned cabin. Inside the cabin yields evidence of a dog living there confirming their deduction. Nearby, Tomoaki Inubashi is pounced by the inugami and receives minor burns; an onion is found near the attack. Heiji asks Miyuki Inubashi about the family history and learns that Tsunechika had planned names for all eight of his illegitimate children which are based on the eight virtues of confucianism.",/l7xD1LmCzeszeyg8PfRc8Bqxa5W.jpg,42543,https://vidsrc.to/embed/tv/30983/1/612
1490513,613,"Inubushi Castle, The Flame of the Demon Dog (Princess)","Satomi attempts to leave her room and collapses; she is found holding onto broken Buddhist prayer beads with a black bead four down from the top. Later that night, they discover a letter signed by Miyuki confessing to the crime and is at the abandoned cabin. Conan head there and discovers the cabin covered in gasoline and the inugami running towards it. Conan catches the inugami revealing the fire effect was created by imitation fire clothing with remote-controlled lights. The flaming dog-prints were caused by modified lighters placed on the ground and tied to a wire with a hoop at the end. The dog had a mesh-enclosed charcoal tied to its tail, and when passing over the lighters, ignited them. When the dog retrieved the hoop, the lighter came with it, explaining how the lighters were not found after creating the dog-prints. Heiji points out Tomoaki as the culprit, evidenced by the inugami recognizing him as his master, and Satomi's prayer beads.",/9Cgzhl93AUe5msHpEVqwrbnYeoh.jpg,42543,https://vidsrc.to/embed/tv/30983/1/613
1490514,614,The Secret the Diary Plays (1),"The Detective Boys are stranded on a mountain when Agasa's car breaks down. Seeking shelter from the rain they come across a villa where piano music was heard and enter the house when their calls are unanswered. Inside, they explore and discover a diary on the table confessing to a plan of a kidnapping and murdering a boy; a blackout then occurs due to the storm. They find a small coffin planned for the murder and realize its empty and the possibility the boy is still alive. At that moment, piano music is heard again. Conan assures them it will be safe to search the house as the culprit is playing the piano. Ayumi wanders off on her own and finds a photo of a family and a room with water leaking out of it.",/16Q2OFbKj4ARkunXVoK19ppsYOd.jpg,42543,https://vidsrc.to/embed/tv/30983/1/614
1490515,615,The Secret the Diary Plays (2),"Realizing the piano playing they hear is a recording, they enter the piano room. Conan notices the piano chair was set to a child's height and deduces where the boy is. He has the Detective Boys sing a song in the piano room and catches the boy watching them and befriends him. The boy, Keita Onoda, is a piano prodigy to which the kidnapper abducted to allow his daughter to win a piano competition. Conan also reveals the dairy entry is out of order due to Keita's tampering and that the kidnapper felt increasingly guilty as the days went on. After reading the last page in the dairy, they realize the kidnapper plans to suicide in the bathroom and manage to save him. In the aftermath, Keita's mother does not push charges due to Keita's defense. The kidnapper's daughter meanwhile, revealed she skipped the piano competition as she was worried about Keita's disappearance.",/8vX7DZ6u17IRpsL5n4UFFUQeWwY.jpg,42543,https://vidsrc.to/embed/tv/30983/1/615
1490516,616,Holmes' Revelation (Holmes' Apprentice),"Kogoro, Ran, and Conan find a cat belonging to a rich British woman who offers to pay their expenses on a trip to London so Kogoro may share his detective stories with her friends. To get past airport security, Haibara offers Conan two antidotes to the APTX 4869 for the trip and back. At the Holmes museum, Ran calls Shinichi asking him if he wants a souvenir from London. His weak reaction causes Ran to angrily hang up. Outside the museum, a kid named Apollo Glass asks to see Sherlock Holmes to solve a code that will prevent a person from being murdered. Conan offers to solve the riddle by posing as Holme's apprentice. Apollo reveals a strange man gave him a note containing seven coded riddles, declaring someone in London will die if it is left unsolved. They learn from the police that many children received the same code which Conan speculates to mean a large number of people will die. Conan and Agasa separate from the group as they attempt to decode the riddles.",/cWJqVHdDPPpRtcabHYwsRM8sAlT.jpg,42543,https://vidsrc.to/embed/tv/30983/1/616
1490517,617,Holmes' Revelation (Love is 0),"Ran, feeling upset as she believes Shinichi does not share her feelings, is confided by Apollo's sister, pro tennis player Minerva Glass. Minerva then parts ways with Ran advising her love is zero and would never amount to anything no matter the effort. Ran calls Shinichi for advice on the riddles. Conan, tells Ran the first riddle ""A rolling bell rises me"", refers to Big Ben and accidentally reveals he is in London. Realizing Ran will discover Conan's true identity if she finds him, Conan and Agasa flee from her. Conan becomes cornered in a phone booth and is forced to take the antidote to the APTX 4869 for the return trip and confronts Ran as Shinichi. Ran confesses her pain of liking Shinichi who is indifferent to her feelings and runs away as he pursues her.",/y8TSi4eMXRz9LSmOVf4A2tYs7gN.jpg,42543,https://vidsrc.to/embed/tv/30983/1/617
1490518,618,Holmes' Revelation (Satan),"The next day, the police reveal the identity of the man who created the note, Sabara Hades. Kogoro and Ran decode the riddle ""My portion is like a chilled boiled egg like a corpse"" which refers to City Hall. There, they find many dolls with Mazarin Stone written on their shirts where when beheaded, reveals the letter ""T"". The riddle ""I finished up with a whole pickle"" refers to 30 St Mary Axe where scratched up pens labeled as Dancing Men reveal the letter ""N"". Ran and Kogoro revisit Big Ben following the riddle ""It rings again for my hatred"" and find an arrow pointing to a drain where The Valley of Fear of fear is inscribed. They deduce something had been sunk in the river, and find a drain cover with the letter ""A"". Apollo leads the two to the next riddle, ""Now I remember to ask a cake to celebrate in advance"" referring to St Bride's Church where they find letters entitled A Scandal in Bohemia. Soaking the letter in water reveals the letter ""S"".",/cHT1zb91yPmk9BGMICMePizu8hG.jpg,42543,https://vidsrc.to/embed/tv/30983/1/618
1490519,619,Holmes' Revelation (Code Break),"Shinichi has returned to Conan again. However Haibara had only given him two pills, he will have to figure something out. Gradually deciphering the note handed out by the criminal, Conan discovers that the place where he plans to attack will be at Wimbledon, where Minerva Glass is supposed to be playing. When they reach the stadium, the criminal has already entered, and since they do not have tickets, they stay outside. However, they can watch the game from a screen that is located outside of Wimbledon. Minerva appears to be losing.",/48ZDLaXI7otIPkRQdECydArdbGs.jpg,42543,https://vidsrc.to/embed/tv/30983/1/619
1490520,620,Holmes' Revelation (Grass Court Queen),"Conan notices Minerva's serves are braille for ""help"" and convinces Apollo to lend him his ticket in order to enter Centre Court to locate Hades. From the stands, Conan conveys to Minerva he is Holme's apprentice and he will help her. In the same manner, Minerva relays the message ""Game Set Death Mom"" revealing that at the end of the finals, her mother, Juno Glass, will die. Conan suspects that the teddy bear Juno received contains a bomb and the detonator is with Hades who is presumed to be watching her from across the stands with a video camera. Realizing it would be impossible to remove the bomb without Hades noticing, Conan opts to search for the criminal and asks Minerva to stall the match as long as possible.",/wtcMZWSkcNv3sgfrgfVGs8grg4A.jpg,42543,https://vidsrc.to/embed/tv/30983/1/620
