mediaContentId,tmdbId,title,original_title,overview,release_date,poster_path,backdrop_path,tmdb_vote,vote_count,popularity,dtype,originalLanguage,cast,director
7315,8842,Fax,Fax,"Fax was a Notes and Queries show by the BBC, shown in the late 1980s. It was presented by Bill Oddie, Wendy Leavesley, Debbie Rix and Billy Butler.",1986-01-07,,,0.0,0,1.0842,SERIES,en,Bill Oddie,
7316,11132,Confessions of a Teenage Drama Queen,Confessions of a Teenage Drama Queen,"After moving to New Jersey, Lola bags a coveted role in a school play, which earns her the wrath of Carla, the most popular girl in school, who will do anything to ruin Lola's life.",2004-02-17,/nQA9Ozh9ftLQyJvuKy6sl5zSlH2.jpg,/z5r8XnWFWTD0shvIlR9yCn85Lna.jpg,5.721,948,3.0981,MOVIE,en,"Lindsay Lohan, Adam Garcia, Glenne Headly, Alison Pill, Eli Marienthal",Sara Sugarman
7317,9352,EuroTrip,EuroTrip,"When Scott learns that his longtime cyber-buddy from Berlin is a gorgeous young woman, he and his friends embark on a trip across Europe.",2004-02-20,/iLdO4PwbZCCQSa9rchZMwuJm9xe.jpg,/kg8na5u6qdCydm7cK7p2I0zQmgr.jpg,6.615,2932,5.964,MOVIE,en,"Scott Mechlowicz, Jacob Pitts, Michelle Trachtenberg, Travis Wester, Vinnie Jones",Jeff Schaffer
7318,615,The Passion of the Christ,The Passion of the Christ,A graphic portrayal of the last twelve hours of Jesus of Nazareth's life.,2004-02-25,/rBM5o2HpmCfDejuIPybI09tkY3V.jpg,/4840rkbpsiuow5ew155oVKcqJwj.jpg,7.538,5177,12.284,MOVIE,en,"Jim Caviezel, Maia Morgenstern, Christo Jivkov, Francesco De Vito, Monica Bellucci",Mel Gibson
7319,11217,Club Dread,Club Dread,When a serial killer interrupts the fun at the swanky Coconut Pete's Coconut Beach Resort -- a hedonistic island paradise for swingers --- it's up to the club's staff to stop the violence ... or at least hide it!,2004-02-27,/9slWyVotwxZNthMcKoeFaK3tgNz.jpg,/cyTwskS7gIuv93SHyBppOcnudQH.jpg,5.2,392,2.2913,MOVIE,en,"Kevin Heffernan, Jay Chandrasekhar, Brittany Daniel, Bill Paxton, Steve Lemme",Jay Chandrasekhar
7320,10677,Dirty Dancing: Havana Nights,Dirty Dancing: Havana Nights,"In pre-revolution Cuba, Katey Miller is about to defy everyone's expectations. Instead of a parent-approved suitor, Katey is drawn to the sexy waiter, Javier, who spends his nights dancing in Havana's nightclubs. As she secretly learns to dance with Javier, she learns the meanings of love, sensuality and independence.",2004-02-27,/5FnSCH592YIivbKtotq7YQanvmu.jpg,/595WmPkDojtR9XVu2ssKfSIWu3a.jpg,6.421,700,2.7426,MOVIE,en,"Diego Luna, Romola Garai, Sela Ward, John Slattery, Jonathan Jackson",Guy Ferland
7321,13572,Twisted,Twisted,"Recently promoted and transferred to the homicide division, Inspector Jessica Shepard feels pressure to prove herself -- and what better way than by solving San Francisco's latest murder? However, as Shepard and her partner, Mike Delmarco, soon discover, the victim shared a romantic connection to her. As more of Shepard's ex-lovers turn up dead, her mind starts to become unstable, and she begins to wonder if she could be the very killer she's trying to track down.",2004-02-27,/nfdfU9tYsEnjlFGoY2HabFMdHLi.jpg,/sFXDOVTlKrfBlRHg8q0ZfdY4q2v.jpg,5.585,603,2.8649,MOVIE,en,"Ashley Judd, Samuel L. Jackson, Andy Garcia, David Strathairn, Russell Wong",Philip Kaufman
7323,338,"Good Bye, Lenin!","Good Bye, Lenin!",Alex Kerner's mother was in a coma while the Berlin wall fell. When she wakes up he must try to keep her from learning what happened (as she was an avid communist supporter) to avoid shocking her which could lead to another heart attack.,2003-02-13,/uHk1oGEbnvQGLnyiiYxTslZLoog.jpg,/uBLmfG7MyNXPXI50eMs1ZjxpbnV.jpg,7.542,2615,2.659,MOVIE,de,"Daniel Brühl, Katrin Sass, Chulpan Khamatova, Maria Simon, Florian Lukas",Wolfgang Becker
7324,2023,Hidalgo,Hidalgo,"Set in 1890, this is the story of a Pony Express courier who travels to Arabia to compete with his horse, Hidalgo, in a dangerous race for a massive contest prize, in an adventure that sends the pair around the world...",2004-02-04,/iGzENlBPYJEFWZnye4t3nqWSSp1.jpg,/sAiTihJ8bjEqg8nYUIlTQUnVXuj.jpg,6.9,1329,3.8069,MOVIE,en,"Viggo Mortensen, Zuleikha Robinson, Omar Sharif, Louise Lombard, J.K. Simmons",Joe Johnston
7325,9384,Starsky & Hutch,Starsky & Hutch,"Join uptight David Starsky and laid-back Ken ""Hutch"" Hutchinson as they're paired for the first time as undercover cops. The new partners must overcome their differences to solve an important case with help from street informant Huggy Bear and persuasive criminal Reese Feldman.",2004-03-05,/fmBYVkBjhVspPv3GGus84qhBo1a.jpg,/k6Qnu4fTXskJwjFBEZRtTPSLHu9.jpg,5.825,2508,3.2591,MOVIE,en,"Ben Stiller, Owen Wilson, Snoop Dogg, Vince Vaughn, Fred Williamson",Todd Phillips
7326,25935,The Reckoning,The Reckoning,"In 14th Century England, this tale of murder and mystery follows a fugitive priest who falls in with a troupe of actors. As they arrive in a small town, the actors encounter a woman being sentenced to death for practicing witchcraft and murder. Discarding the expected bible stories, the actors now stage a performance based on the crime. Through the performance of the play, they discover a mystery.",2004-02-26,/pv2ocoAR3b4TJ4oGQMIy1CJx2wQ.jpg,/njUgaQiMubIqErfN0Ken7BoXEKC.jpg,6.387,119,1.4513,MOVIE,en,"Paul Bettany, Willem Dafoe, Tom Hardy, Brian Cox, Simon McBurney",Paul McGuigan
7327,797,Persona,Persona,"A young nurse, Alma, is put in charge of Elisabeth Vogler: an actress who is seemingly healthy in all respects, but will not talk. As they spend time together, Alma speaks to Elisabeth constantly, never receiving any answer.",1966-10-18,/yPTntWP9Wvew8vHN0jB7Z1EvEUN.jpg,/amr72SENYz7AM4Hq5WBXxFBJEY6.jpg,8.133,2395,3.0585,MOVIE,sv,"Bibi Andersson, Liv Ullmann, Margaretha Krook, Gunnar Björnstrand, Jörgen Lindström",Ingmar Bergman
7328,42602,The Passion of Anna,En passion,A recently divorced man and an emotionally devastated widow begin a love affair.,1969-11-10,/cr01316AyxUZyZrdLwzz3AXrgJc.jpg,/gmbk9C6ge97Wx48lLnGq6TciaJF.jpg,7.457,199,0.9768,MOVIE,sv,"Max von Sydow, Liv Ullmann, Bibi Andersson, Erland Josephson, Erik Hell",Ingmar Bergman
7333,29084,Le Corbeau,Le Corbeau,"Remy Germain is a doctor in a French town who becomes the focus of a vicious smear campaign, as letters accusing him of having an affair and performing unlawful abortions are mailed to village leaders. The mysterious writer, who signs each letter as ""Le Corbeau"" (The Raven) soon targets the whole town, exposing everyone's dark secrets.",1943-09-28,/6Oh4hCD2nni5JJpGGIhD3CutfNI.jpg,/sUvL8Qhl349pRBr4WESwN9LkAYw.jpg,7.529,314,1.2055,MOVIE,fr,"Pierre Fresnay, Ginette Leclerc, Micheline Francey, Héléna Manson, Jeanne Fusier-Gir",Henri-Georges Clouzot
7335,25955,Ranking the Stars,Ranking the Stars,"Ten Dutch celebrities participate in each broadcast. Two non-ordinary questions are asked of the Dutch celebrities per episode, such as ""Who would have the easiest time going forty days without sex?"", ""Who used to be chosen last in gymnastics?"" and ""Who is your best friend?"". The broadcasts claim that for each question a panel of 100 people compiled in advance a top 10 in which the famous candidates were ""ranked.""",2006-12-08,/odnf0GngRuRTwkdGbueCuh4gnUr.jpg,/tgcE6Nsb2CA9BE6Fg9nQngeaN2V.jpg,8.3,3,2.4572,SERIES,nl,,
7336,41876,The Damned,La caduta degli dei,"In the early days of Nazi Germany, a powerful noble family must adjust to life under the new dictatorship regime.",1969-10-30,/ncrB07xLfGzbw10JE1vjQ7gQIT8.jpg,/2pEegRXaVCdRYFp0b2CucFhILDn.jpg,7.286,229,1.6972,MOVIE,it,"Dirk Bogarde, Ingrid Thulin, Helmut Griem, Helmut Berger, Renaud Verley",Luchino Visconti
7344,42989,Ushuaïa Nature,Ushuaïa Nature,"In each episode, an exotic part of the world, of various extent, either on land and/or in the sea, defined by natural geography or human population, is presented. Native wildlife, natural conditions and their interaction with local people are examined.",1998-11-11,/9E4J5lOaF1FFRGsHPY8RPZeBDVV.jpg,/mUwVKzVTigx9ozSrc0mC124Hpnv.jpg,6.0,2,0.7462,SERIES,fr,Nicolas Hulot,
7345,17047,Agent Cody Banks 2: Destination London,Agent Cody Banks 2: Destination London,"With all-new gadgets, high-flying action, exciting chases and a wisecracking new handler, Derek (Anthony Anderson), Cody has to retrieve the device before the world's leaders fall under the evil control of a diabolical villain.",2004-03-12,/zlAltvp84rYVTYs3kdemqHBaiat.jpg,/dkCeC92reZFKnZDspABZVpk0RLW.jpg,5.618,675,2.0622,MOVIE,en,"Frankie Muniz, Anthony Anderson, Hannah Spearritt, Alfie Allen, Cynthia Stevenson",Kevin Allen
7346,10591,The Girl Next Door,The Girl Next Door,"Exceptionally ambitious high schooler Matthew has aspirations for a career in politics when he falls in love with his gorgeous 19-year-old neighbor, Danielle. But Matthew's bright future is jeopardized when he finds Danielle was once a porn star. As Danielle's past catches up with her, Matthew's love for her forces him to re-evaluate his goals.",2004-04-09,/5mVyFHSY2rSsNgD4NfEwV82HigU.jpg,/qvcOovScPoRalRxDy50rYSYFree.jpg,6.738,3978,11.9564,MOVIE,en,"Emile Hirsch, Elisha Cuthbert, Timothy Olyphant, Christopher Rodriguez Marquette, Paul Dano",Luke Greenfield
7349,49689,Broken Wings,כנפיים שבורות,"Daphne and her four children try to cope with the abrupt death of husband/father. As the family seems to fall apart, a sudden incident gives them a chance to heal their 'broken wings'.",2002-10-24,/somDluLofBXeIu2y55mlG6Wc5JA.jpg,/6ooId7ur2K6YJMpyIC1njs2eTGM.jpg,6.688,32,0.8932,MOVIE,he,"Orly Zilberschatz, Maya Maron, Nitai Gvirtz, Daniel Magon, Eliana Magon",Nir Bergman
7352,156,Wilbur Wants to Kill Himself,Wilbur begår selvmord,"The strange comedy film of two close brothers; one, Wilbur, who wants to kill himself, and the other, Harbour, who tries to prevent this. When their father dies leaving them his bookstore they meet a woman who makes their lives a bit better yet with a bit more trouble as well.",2002-11-08,/bRrHJbr8kMb849IKBZ0RBk2Vmte.jpg,/2bCcbNyB1g5F8CXqABo0JsNig73.jpg,6.576,105,1.2244,MOVIE,da,"Jamie Sives, Adrian Rawlins, Shirley Henderson, Lisa McKinlay, Mads Mikkelsen",Lone Scherfig
7354,10433,Mad Dog and Glory,Mad Dog and Glory,"Wayne Dobie is a shy cop whose low-key demeanor has earned him the affectionate nickname ""Mad Dog."" After Mad Dog saves the life of Frank Milo, a crime boss and aspiring stand-up comedian, he's offered the company of an attractive young waitress named Glory for a week. At first both are uneasy about the arrangement, but they eventually fall in love. However, the situation becomes complicated when Milo demands Glory back.",1993-03-05,/wmgmTe9uQ5mtudN6e4IVEGvSqg1.jpg,/5GB8iFXYYsZA9cMWRTmD0RXif9S.jpg,6.048,400,1.7678,MOVIE,en,"Robert De Niro, Uma Thurman, Bill Murray, David Caruso, Mike Starr",John McNaughton
7357,43236,Peyton Place,Peyton Place,"In the outwardly respectable New England community of Peyton Place, shopkeeper Constance McKenzie tries to make up for a past indiscretion -- which resulted in her illegitimate daughter Allison  -- by adopting a chaste, prudish attitude towards all things sexual.  In spite of herself, Constance can't help but be attracted to handsome new teacher Michael Rossi. Meanwhile, the restless Allison, who'd like to be as footloose and fancy-free as the town's ""fast girl"" Betty Anderson, falls sincerely in love with mixed-up mama's boy Norman Page.",1957-12-13,/pSANpoBLMbejWTtiKz630eSaDpi.jpg,/rjji4uYr1Uu6VAsZasIrRVQqzUC.jpg,6.767,90,1.3957,MOVIE,en,"Lana Turner, Hope Lange, Lee Philips, Lloyd Nolan, Diane Varsi",Mark Robson
7360,924,Dawn of the Dead,Dawn of the Dead,"A group of survivors take refuge in a shopping mall after the world is taken over by aggressive, flesh-eating zombies.",2004-03-19,/ttquyxStEEctzghtA2f4PUGprDr.jpg,/rspbS1E9wJtslrb8amfJgtMBUVh.jpg,7.052,4442,7.1586,MOVIE,en,"Sarah Polley, Ving Rhames, Jake Weber, Ty Burrell, Mekhi Phifer",Zack Snyder
7361,38,Eternal Sunshine of the Spotless Mind,Eternal Sunshine of the Spotless Mind,"Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake.",2004-03-19,/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg,/W1ffLQGHoxfAOq0ZYdPtJlvAdb.jpg,8.09,16267,19.7233,MOVIE,en,"Jim Carrey, Kate Winslet, Kirsten Dunst, Mark Ruffalo, Elijah Wood",Michel Gondry
7362,11081,Taking Lives,Taking Lives,"Recruited to assist Montreal police in their desperate search for a serial killer who assumes the identities of his victims, FBI profiler Illeana Scott knows it's only a matter of time before the killer strikes again. Her most promising lead is a museum employee who might be the killer's only eyewitness.",2004-03-19,/1JEt0qtEaYrJZuPeTArR691V256.jpg,/7IciAaJltRsOohcz2JlkupIF1s9.jpg,6.377,1737,2.6354,MOVIE,en,"Angelina Jolie, Ethan Hawke, Kiefer Sutherland, Gena Rowlands, Olivier Martinez",D.J. Caruso
7364,16941,Intermission,Intermission,"A raucous story of the interweaving lives and loves of small-town delinquents, shady cops, pretty good girls and very bad boys. With Irish guts and grit, lives collide, preconceptions shatter and romance is tested to the extreme. An ill-timed and poorly executed couple's break-up sets off a chain of events affecting everyone in town.",2003-08-29,/hQdFebtqcbwKELQHKf1hcjIHD0D.jpg,/cOAt3YlPeaN8jw9ff7Riq7QVWG4.jpg,6.168,167,1.2477,MOVIE,en,"Colin Farrell, Colm Meaney, Kelly Macdonald, Cillian Murphy, Brían F. O'Byrne",John Crowley
7366,9541,Jersey Girl,Jersey Girl,"Ollie Trinke is a young, suave music publicist who seems to have it all, with a new wife and a baby on the way. But life deals him a bum hand when he's suddenly faced with single fatherhood, a defunct career and having to move in with his father. To bounce back, it takes a new love and the courage instilled in him by his daughter.",2004-03-25,/nMmMWoSooR6QmCjdT0AvZardof1.jpg,/zuxSfx7ZNzBsXE0f0lSGrfRB01e.jpg,6.196,1144,2.9529,MOVIE,en,"Ben Affleck, Raquel Castro, Liv Tyler, George Carlin, Jason Biggs",Kevin Smith
7367,5516,The Ladykillers,The Ladykillers,"An eccentric, if not charming Southern professor and his crew pose as a band in order to rob a casino, all under the nose of his unsuspecting landlord – a sharp old woman.",2004-03-25,/l4g9R39NCp6VaYFrw6q8JwKNW9x.jpg,/mdaBC7yEcorGC4uI9U5CEyfWsvK.jpg,6.129,1735,2.7557,MOVIE,en,"Tom Hanks, Irma P. Hall, Marlon Wayans, J.K. Simmons, Tzi Ma","Joel Coen, Ethan Coen"
7368,20304,Never Die Alone,Never Die Alone,A drug kingpin's rise and tragic fall is witnessed vicariously by a reporter who uses the criminal's diary as the basis for his new book.,2004-03-26,/nLN6zs2ySlekfdXS7mZ6uujTSBi.jpg,/hrM6X1GR5Rvca71gt9WqpFRPzGf.jpg,5.504,133,1.2443,MOVIE,en,"DMX, David Arquette, Michael Ealy, Drew Sidora, Antwon Tanner",Ernest R. Dickerson
7369,11024,Scooby-Doo 2: Monsters Unleashed,Scooby-Doo 2: Monsters Unleashed,"A masked villain wreaks mayhem on the city of Coolsville with a monster machine that creates real-life versions of Mystery Inc.'s former foes like The 10,000 Volt Ghost, The Cotton Candy Glob, The Skelemen and The Pterodactyl Ghost. Fred, Daphne, Shaggy, Velma and Scooby-Doo launch an investigation into the monster outbreak that leaves Shaggy and Scooby questioning their roles in Mystery Inc. Eager to prove their detective skills, the ever-ravenous duo comes up with a secret plan to solve the mystery all by themselves. Can the gang unravel their most challenging case?",2004-03-24,/5BrXCJrs22bR5KR6mLHluYo6y4m.jpg,/m8y7OjvCBLmJfG6CIb5gpXFSLec.jpg,6.093,2902,2.9638,MOVIE,en,"Freddie Prinze Jr., Sarah Michelle Gellar, Matthew Lillard, Linda Cardellini, Neil Fanning",Raja Gosnell
7371,553,Dogville,Dogville,"A woman on the run from the mob is reluctantly accepted in a small Colorado community in exchange for labor, but when a search visits the town, she learns that their support has a price.",2003-05-21,/lraVawavIXh5geMlVjpzCw9TGwR.jpg,/r3xsFBD1VTUusk393bBc7SsDUJe.jpg,7.753,2673,4.8292,MOVIE,en,"Nicole Kidman, Paul Bettany, John Hurt, Stellan Skarsgård, Philip Baker Hall",Lars von Trier
7372,10544,Ned Kelly,Ned Kelly,"After getting threatened by Kelly's friends and family, Constable Fitzpatrick places the blame on Ned Kelly and exaggerates what happened. With the biggest ever award available, Kelly and his gang set into the wild, to remain hidden from everyone who seeks them. Even if it means having his family arrested, the members of the Kelly Gang stay hidden and plan a way to get their names cleared.",2003-03-22,/xmGQsMbXKELzD4n78uMoCsgJPi4.jpg,/s7InPuEqbxTjuLUpIZeBX3R9uEA.jpg,6.069,392,2.2739,MOVIE,en,"Heath Ledger, Orlando Bloom, Geoffrey Rush, Naomi Watts, Joel Edgerton",Gregor Jordan
7373,1487,Hellboy,Hellboy,"In the final days of World War II, the Nazis attempt to use black magic to aid their dying cause. The Allies raid the camp where the ceremony is taking place, but not before they summon a baby demon who is rescued by Allied forces and dubbed ""Hellboy"". Sixty years later, Hellboy serves the cause of good rather than evil as an agent in the Bureau of Paranormal Research & Defense, along with Abe Sapien - a merman with psychic powers, and Liz Sherman - a woman with pyrokinesis, protecting America against dark forces.",2004-04-02,/lbaTEneOofwvAyg77R8HbFML2zT.jpg,/avwEj8wiywFH6FZ6h2wzvyJpiH7.jpg,6.674,7389,5.3494,MOVIE,en,"Ron Perlman, Selma Blair, Doug Jones, John Hurt, Rupert Evans",Guillermo del Toro
